edge_id:int,source_id:int,target_id:int,label_id:int
6359342,2033466,257,48
6359343,2033466,2193,49
6359344,2033466,5445,49
6359349,2033467,257,48
6359350,2033467,2193,49
6359351,2033467,5445,49
6359360,2033468,257,48
6359361,2033468,2193,49
6359362,2033468,5445,49
6359367,2033469,257,48
6359368,2033469,2193,49
6359369,2033469,5445,49
6359516,2033501,257,48
6359517,2033501,2193,49
6359518,2033501,5445,49
6359539,2033504,257,48
6359540,2033504,2193,49
6359541,2033504,5445,49
6367081,2035666,257,48
6367082,2035666,65859,49
6367134,2035681,257,48
6367135,2035681,258,49
6369471,2036383,257,48
6369472,2036383,258,49
6369633,2036434,257,48
6369634,2036434,258,49
6380224,2039553,46509,48
6380225,2039553,58285,49
6385113,2041004,949,48
6385687,2041167,949,48
6385848,2041206,949,48
6385893,2041207,949,48
6386091,2041265,949,48
6403155,2046469,257,48
6403156,2046469,258,49
6409921,2048580,257,48
6409922,2048580,258,49
6414424,2049935,257,48
6414425,2049935,65859,49
8794151,2049937,257,48
8794152,2049937,65859,49
6418525,2051125,949,48
6418550,2051128,949,48
6420859,2051636,949,48
15932561,2051637,949,48
6421983,2051841,949,48
11283050,2051842,949,48
6422106,2051865,949,48
6424953,2052435,949,48
6424957,2052436,949,48
6425698,2052561,949,48
12754726,2052563,949,48
6425729,2052567,949,48
6427709,2052993,257,48
6427710,2052993,258,49
6428179,2053077,949,48
6428346,2053107,949,48
6431144,2053628,949,48
6431179,2053636,949,48
6431195,2053638,949,48
6431200,2053639,949,48
6431206,2053640,949,48
6431213,2053641,949,48
6433924,2054209,949,48
6434110,2054211,949,48
6435436,2054517,949,48
6435461,2054518,949,48
6441145,2055580,949,48
6441484,2055581,949,48
6441186,2055586,949,48
6441723,2055668,949,48
6441750,2055669,949,48
6441837,2055686,949,48
6592922,2055687,949,48
6441963,2055688,949,48
6443229,2055995,949,48
6444534,2056220,949,48
6444560,2056223,949,48
6445771,2056402,949,48
6445848,2056403,949,48
6445893,2056423,949,48
14933312,2056424,949,48
6445933,2056425,949,48
6446434,2056512,949,48
6446869,2056593,949,48
6616194,2056594,949,48
6447518,2056708,949,48
6448307,2056844,949,48
6450653,2057385,949,48
6450654,2057385,74124,49
6450659,2057386,949,48
6450660,2057386,74124,49
6450679,2057389,949,48
6450680,2057389,74124,49
6450700,2057392,949,48
6450701,2057392,74124,49
6450706,2057393,949,48
6450707,2057393,74124,49
6450712,2057394,949,48
6450713,2057394,74124,49
6450718,2057395,949,48
6450719,2057395,74124,49
6450724,2057396,949,48
6450725,2057396,74124,49
6450730,2057397,949,48
6450731,2057397,74124,49
6450736,2057398,949,48
6450737,2057398,74124,49
6450742,2057399,949,48
6450743,2057399,74124,49
6450771,2057405,949,48
6450772,2057405,74124,49
6450963,2057438,949,48
6451112,2057440,949,48
6452256,2057672,949,48
6452257,2057672,74124,49
6452271,2057674,949,48
6452272,2057674,74124,49
6452326,2057684,949,48
6452327,2057684,74124,49
6452802,2057771,949,48
16929377,2057772,949,48
6452837,2057773,949,48
6452809,2057774,949,48
6452844,2057776,949,48
6454865,2058260,949,48
6454982,2058285,949,48
6455656,2058401,949,48
6455697,2058402,949,48
6455736,2058414,949,48
6455933,2058415,949,48
6455742,2058416,949,48
6455756,2058418,949,48
6455761,2058420,949,48
6455874,2058421,949,48
6455787,2058425,949,48
6455919,2058453,949,48
6456290,2058518,949,48
6456322,2058523,949,48
6456752,2058613,949,48
6456976,2058614,949,48
6458602,2058943,949,48
6458623,2058945,949,48
6461736,2059502,949,48
6461807,2059517,949,48
6464086,2059905,949,48
6464171,2059922,949,48
6464960,2060052,949,48
6465511,2060053,949,48
6465075,2060074,949,48
6465087,2060076,949,48
6466026,2060249,949,48
11285113,2060250,949,48
6466031,2060251,949,48
6466091,2060263,949,48
6466366,2060264,949,48
6467308,2060468,949,48
6467394,2060484,949,48
6467442,2060494,949,48
6467709,2060534,949,48
6468405,2060661,949,48
6468433,2060667,949,48
6468439,2060668,949,48
6468453,2060670,949,48
6468523,2060680,949,48
6468868,2060738,949,48
6468915,2060739,949,48
6471410,2061130,949,48
6471502,2061144,949,48
6471730,2061181,949,48
6472402,2061286,949,48
6472412,2061287,949,48
6473283,2061421,949,48
6473992,2061534,257,48
6473993,2061534,9854,49
6478380,2062289,949,48
6631509,2062290,949,48
6478649,2062335,949,48
6478847,2062336,949,48
6479085,2062412,949,48
6479828,2062556,949,48
6482194,2063047,949,48
6482230,2063049,949,48
6482235,2063054,949,48
6482254,2063055,949,48
6482454,2063091,949,48
6482476,2063092,949,48
6482872,2063159,949,48
11279406,2063160,949,48
6482878,2063161,949,48
6482999,2063183,949,48
6483012,2063186,949,48
6483254,2063231,949,48
6483459,2063260,949,48
6483471,2063261,949,48
6483709,2063313,949,48
11285777,2063314,949,48
6486345,2063823,949,48
6487235,2063964,949,48
6487334,2063984,949,48
6487665,2063985,949,48
6487537,2064016,949,48
6487670,2064033,949,48
6487676,2064034,949,48
6487920,2064080,949,48
6487975,2064089,949,48
6488074,2064091,949,48
6488518,2064182,949,48
6488524,2064183,949,48
6489996,2064410,949,48
6490002,2064412,949,48
6490653,2064525,949,48
6490687,2064530,949,48
6490709,2064533,949,48
6492688,2064850,949,48
6510681,2069942,949,48
6510737,2069959,949,48
6510765,2069963,949,48
6510769,2069964,949,48
6510796,2069971,949,48
6511369,2070137,46509,48
6511370,2070137,58285,49
6520186,2072962,257,48
6520187,2072962,258,49
6529658,2075987,257,48
6529659,2075987,2193,49
6529660,2075987,5445,49
6548265,2081262,257,48
6548266,2081262,258,49
6549909,2081796,257,48
6549910,2081796,258,49
6549911,2081796,6980,49
6557884,2084241,949,48
6557888,2084242,949,48
6558659,2084436,9722,48
6558660,2084436,9723,49
6560040,2084835,257,48
6560041,2084835,258,49
6560042,2084835,221261,49
6564294,2086153,9722,48
6564295,2086153,9723,49
6564390,2086177,9722,48
6564391,2086177,9723,49
6573390,2088847,9722,48
6573391,2088847,9723,49
6573582,2088888,9722,48
6573583,2088888,9723,49
6573587,2088889,9722,48
6573588,2088889,9723,49
6573736,2088926,9722,48
6573737,2088926,9723,49
6574021,2088988,9722,48
6574022,2088988,9723,49
6574057,2088998,9722,48
6574058,2088998,9723,49
6574116,2089007,9722,48
6574133,2089013,9722,48
6574134,2089013,9723,49
6574226,2089039,9722,48
6574227,2089039,9723,49
6574442,2089079,9722,48
6574443,2089079,9723,49
6574487,2089089,9722,48
6574488,2089089,9723,49
6574742,2089137,9722,48
6574743,2089137,9723,49
6574756,2089143,9722,48
6574757,2089143,9723,49
6574762,2089144,9722,48
6574763,2089144,9723,49
6574768,2089145,9722,48
6574769,2089145,9723,49
6574874,2089166,9722,48
6574875,2089166,9723,49
6574886,2089169,9722,48
6574887,2089169,9723,49
6574924,2089175,9722,48
6574925,2089175,9723,49
6574971,2089185,9722,48
6574972,2089185,9723,49
6575023,2089201,9722,48
6575024,2089201,9723,49
6592416,2093602,949,48
6593157,2093809,949,48
6612984,2098555,949,48
6612989,2098556,949,48
6613000,2098557,949,48
6613346,2098664,236393,48
6613359,2098666,949,48
6613388,2098675,949,48
6613407,2098677,949,48
6613441,2098689,949,48
6613449,2098690,949,48
6613455,2098691,236393,48
6613461,2098692,949,48
6613467,2098693,949,48
6613475,2098695,949,48
6613481,2098696,949,48
6613487,2098697,949,48
6613577,2098729,949,48
6613591,2098732,949,48
6613605,2098734,949,48
6613631,2098740,949,48
6613678,2098754,949,48
6613684,2098755,949,48
6613690,2098756,949,48
6613696,2098757,949,48
6613702,2098758,949,48
6613724,2098764,949,48
6613758,2098777,949,48
6613763,2098778,949,48
6613769,2098779,949,48
6613775,2098780,949,48
6621992,2101222,2632,49
6621995,2101222,2634,48
6623596,2101763,6527,49
6626093,2102544,257,48
6626094,2102544,258,49
6626095,2102544,6980,49
6626096,2102544,6981,49
6626165,2102570,257,48
6626166,2102570,258,49
6626167,2102570,6980,49
6626168,2102570,6981,49
6626247,2102592,257,48
6626248,2102592,258,49
6626249,2102592,6980,49
6626250,2102592,6981,49
6633392,2104844,257,48
6633393,2104844,258,49
6633547,2104902,257,48
6633548,2104902,258,49
6677091,2117950,257,48
6677092,2117950,2193,49
6677093,2117950,5445,49
6677736,2118155,257,48
6677737,2118155,2193,49
6677738,2118155,5445,49
6677848,2118178,257,48
6677849,2118178,2193,49
6677850,2118178,5445,49
7946937,2118180,257,48
7946938,2118180,2193,49
7946939,2118180,5445,49
6678048,2118226,257,48
6678144,2118250,257,48
6678398,2118331,257,48
6678540,2118368,257,48
6678595,2118384,257,48
6679016,2118504,257,48
6679066,2118511,257,48
6679158,2118541,257,48
6679258,2118571,257,48
6679378,2118604,257,48
6681686,2119265,257,48
6681785,2119278,257,48
6681904,2119316,257,48
6685699,2120310,949,48
6685716,2120314,949,48
6686039,2120400,257,48
6686482,2120520,257,48
6688076,2120971,236393,48
6688077,2120971,2632,49
6688089,2120974,56958,48
6688090,2120974,2632,49
6689354,2121390,2632,49
6689353,2121390,56958,48
16696056,2121703,257,48
16696057,2121703,9854,49
10290222,2128132,56958,48
10290223,2128132,70579,49
10290225,2128132,2872,49
14459263,2129644,257,48
14459264,2129644,258,49
8090460,2131618,257,48
8090461,2131618,2193,49
8090462,2131618,10733,49
6730784,2133344,257,48
6730785,2133344,9854,49
15695099,2133345,257,48
15695100,2133345,9854,49
6748308,2138484,257,48
6748309,2138484,258,49
6748615,2138579,257,48
6748616,2138579,258,49
6775860,2146443,257,48
6775861,2146443,258,49
6777181,2146754,949,48
6777182,2146754,74124,49
6798903,2152892,46509,48
6798904,2152892,58285,49
6799283,2152993,257,48
6799284,2152993,34420,49
6801279,2153474,257,48
6801280,2153474,52747,49
6814897,2157403,257,48
6814898,2157403,258,49
6816844,2157952,257,48
6816845,2157952,52747,49
6833069,2162833,257,48
6833070,2162833,258,49
6833071,2162833,221261,49
6836208,2163736,2632,49
6836214,2163736,2634,48
6836384,2163766,2632,49
6836389,2163766,2634,48
6841246,2165136,257,48
6841247,2165136,9854,49
11511320,2165140,257,48
11511321,2165140,9854,49
6846490,2166533,257,48
6846591,2166565,257,48
6846871,2166643,257,48
6847068,2166716,257,48
6864787,2171997,46509,48
6864788,2171997,58278,49
6865346,2172160,46509,48
6865347,2172160,58278,49
6867467,2172833,257,48
6867468,2172833,2193,49
6867469,2172833,101021,49
6869373,2173389,257,48
6869374,2173389,1359,49
6869444,2173415,257,48
6869445,2173415,1359,49
6869484,2173434,257,48
6869485,2173434,1359,49
6869559,2173453,257,48
6869560,2173453,1359,49
6869858,2173523,257,48
6869859,2173523,1359,49
6879613,2176299,257,48
6879614,2176299,258,49
6890366,2179303,46509,48
6894639,2180496,257,48
6894640,2180496,1359,49
11961597,2180498,257,48
11961598,2180498,1359,49
6894704,2180512,257,48
6894705,2180512,1359,49
6894773,2180530,257,48
6894774,2180530,1359,49
6894796,2180538,257,48
6894797,2180538,1359,49
6895650,2180740,257,48
6895651,2180740,1359,49
6896047,2180848,257,48
6896048,2180848,1359,49
6896055,2180850,257,48
6896056,2180850,1359,49
6896077,2180856,257,48
6896078,2180856,1359,49
6896121,2180865,257,48
6896122,2180865,1359,49
6899815,2182063,257,48
6899816,2182063,1359,49
6900357,2182229,257,48
6900358,2182229,1359,49
6900526,2182276,257,48
6900527,2182276,1359,49
6903970,2183283,257,48
6903971,2183283,1359,49
6903980,2183284,257,48
6903981,2183284,1359,49
6904016,2183296,257,48
6904017,2183296,1359,49
6904022,2183298,257,48
6904023,2183298,1359,49
6904698,2183522,257,48
6904699,2183522,1359,49
6904783,2183543,257,48
6904784,2183543,1359,49
6904792,2183545,257,48
6904793,2183545,1359,49
6908274,2184533,257,48
6908275,2184533,1359,49
6908298,2184540,257,48
6908299,2184540,1359,49
6908656,2184669,257,48
6908657,2184669,1359,49
6908752,2184696,257,48
6908753,2184696,1359,49
6908787,2184703,257,48
6908788,2184703,1359,49
6909911,2185025,257,48
6909912,2185025,1359,49
6910191,2185095,257,48
6910192,2185095,1359,49
6910538,2185163,257,48
6910539,2185163,1359,49
6910547,2185164,257,48
6910548,2185164,1359,49
6910597,2185170,257,48
6910598,2185170,1359,49
6913374,2185909,257,48
6913375,2185909,1359,49
6913415,2185920,257,48
6913416,2185920,1359,49
6913684,2185999,257,48
6913685,2185999,1359,49
6913768,2186015,257,48
6913769,2186015,1359,49
6913901,2186061,257,48
6913902,2186061,1359,49
6915094,2186512,257,48
6915095,2186512,1359,49
6915302,2186615,257,48
6915303,2186615,1359,49
6917493,2187239,257,48
6917494,2187239,1359,49
6917562,2187258,257,48
6917563,2187258,1359,49
6917571,2187259,257,48
6917572,2187259,1359,49
6917580,2187260,257,48
6917581,2187260,1359,49
6917606,2187263,257,48
6917607,2187263,1359,49
6917621,2187265,257,48
6917622,2187265,1359,49
6917677,2187277,257,48
6917678,2187277,1359,49
6918588,2187634,257,48
6918589,2187634,1359,49
6918625,2187646,257,48
6918626,2187646,1359,49
6956212,2198633,257,48
6956213,2198633,258,49
6956591,2198732,257,48
6956592,2198732,258,49
6976259,2204613,257,48
6976260,2204613,2193,49
6977490,2204963,257,48
6977491,2204963,258,49
6999716,2211230,257,48
7006896,2213303,949,48
7007460,2213304,949,48
7019238,2216686,257,48
7019239,2216686,52747,49
7021626,2217440,257,48
7021627,2217440,258,49
7021628,2217440,221261,49
7049265,2225874,257,48
7049266,2225874,258,49
7051465,2226530,257,48
7051466,2226530,2193,49
7051467,2226530,101021,49
7065005,2230409,949,48
7068268,2231562,949,48
7072452,2232897,949,48
7072555,2232930,949,48
7088850,2237719,257,48
7088851,2237719,1359,49
7088953,2237754,257,48
7088954,2237754,1359,49
7089122,2237802,257,48
7089123,2237802,1359,49
7118470,2245717,257,48
7118471,2245717,9854,49
7143586,2252693,56958,48
7148293,2254116,257,48
7148294,2254116,258,49
7148295,2254116,6980,49
7151855,2255054,257,48
7151856,2255054,258,49
13610210,2255055,257,48
13610211,2255055,258,49
13610212,2255055,6980,49
7152064,2255094,257,48
7152065,2255094,258,49
7152066,2255094,6980,49
7152067,2255094,6981,49
7158030,2256810,257,48
7158031,2256810,258,49
7158032,2256810,6980,49
7158033,2256810,6981,49
7158328,2256874,257,48
14057410,2256876,257,48
7158459,2256916,2632,49
7158463,2256916,2634,48
7160249,2257586,257,48
7160250,2257586,258,49
7163115,2258387,257,48
7163116,2258387,258,49
7163489,2258502,257,48
7163490,2258502,258,49
7166164,2259079,2632,49
7166163,2259079,56958,48
7166443,2259161,2632,49
7166442,2259161,56958,48
7166798,2259238,2632,49
7166797,2259238,56958,48
7169279,2259952,257,48
7169280,2259952,258,49
7170962,2260395,257,48
7170963,2260395,52845,49
16538799,2260396,257,48
16538800,2260396,52845,49
7171301,2260475,2632,49
7171300,2260475,56958,48
7173236,2260926,2632,49
7173235,2260926,56958,48
7174654,2261338,257,48
7174655,2261338,258,49
7179327,2262714,257,48
7179328,2262714,2193,49
7189884,2265818,257,48
7189885,2265818,52845,49
10702956,2265819,257,48
10702957,2265819,52845,49
16563195,2265820,257,48
16563196,2265820,52845,49
7194237,2267100,257,48
7194238,2267100,258,49
7198562,2268369,257,48
7198563,2268369,258,49
7213944,2273110,949,48
7213957,2273113,949,48
7214040,2273135,949,48
7214047,2273136,949,48
7214587,2273397,949,48
7219613,2274877,257,48
7219614,2274877,1359,49
7228807,2277664,257,48
7228808,2277664,65859,49
8766420,2277665,257,48
8766421,2277665,65859,49
8767323,2277666,257,48
8767324,2277666,65859,49
7237116,2279935,2632,49
7237115,2279935,56958,48
7244460,2282058,2632,49
7244459,2282058,56958,48
7244754,2282165,2632,49
7244753,2282165,56958,48
7244801,2282180,2632,49
7244800,2282180,56958,48
7249473,2283429,2632,49
7249472,2283429,56958,48
7249519,2283440,2632,49
7249518,2283440,56958,48
7256645,2285681,949,48
7256801,2285733,46509,48
7265045,2288737,46509,48
7267434,2289471,6526,48
7267435,2289471,314516,49
7271772,2290800,2632,49
7271771,2290800,56958,48
7274279,2291601,257,48
7274280,2291601,5444,49
7275672,2291993,949,48
7275710,2292003,949,48
7278445,2292799,2632,49
7278444,2292799,56958,48
7282172,2293880,2632,49
7282171,2293880,56958,48
7284090,2294580,257,48
7284091,2294580,9854,49
7779602,2294581,257,48
7779603,2294581,9854,49
7290462,2296653,257,48
7290463,2296653,9854,49
7293857,2297620,257,48
7293858,2297620,52747,49
7295118,2298039,257,48
7295119,2298039,9854,49
7335337,2310330,257,48
7335338,2310330,258,49
7350975,2315007,949,48
16928709,2315008,949,48
7354789,2316274,46509,48
7356260,2316682,46509,48
7356304,2316692,46509,48
7357245,2316965,6526,48
7371115,2321277,257,48
7371116,2321277,34420,49
12282554,2322991,46509,48
12282555,2322991,58279,48
12282556,2322991,58285,49
12282557,2322991,60844,49
7401777,2330288,257,48
7401778,2330288,258,49
7401779,2330288,6980,49
7405734,2331250,949,48
7418712,2334858,257,48
7418713,2334858,258,49
7437367,2339621,56958,48
7437368,2339621,70579,49
7437373,2339621,2872,49
7640942,2339622,56958,48
7474432,2350466,44390,48
7509770,2360759,257,48
7509771,2360759,257,48
7509772,2360759,1359,49
7526077,2365486,56958,48
7526078,2365486,2632,49
7558564,2375406,257,48
7558565,2375406,258,49
7558885,2375486,257,48
7558886,2375486,258,49
7563512,2376922,257,48
7563513,2376922,258,49
7563514,2376922,221261,49
7572734,2379433,56958,48
7572735,2379433,2632,49
7584666,2382933,257,48
7584667,2382933,258,49
7589431,2384740,257,48
7589432,2384740,52747,49
7605641,2390159,257,48
7605642,2390159,2193,49
16857327,2390161,257,48
16857328,2390161,2193,49
16857329,2390161,10733,49
7613621,2392644,257,48
7613622,2392644,52747,49
10701584,2392645,257,48
10701585,2392645,52747,49
7627392,2397109,257,48
7627393,2397109,258,49
7635344,2399544,257,48
7635509,2399586,257,48
7635510,2399586,258,49
7635511,2399586,6980,49
7635512,2399586,6981,49
7635609,2399618,46509,48
7636097,2399769,257,48
7636098,2399769,258,49
7636261,2399808,257,48
7636262,2399808,258,49
7636274,2399811,257,48
7636275,2399811,258,49
7636475,2399876,257,48
7636476,2399876,258,49
7637745,2400203,257,48
15158853,2400204,257,48
7659754,2407204,257,48
7659755,2407204,258,49
11138115,2407205,257,48
11138116,2407205,258,49
11138117,2407205,6980,49
14038231,2408265,257,48
14038232,2408265,52845,49
7663374,2408432,257,48
7663375,2408432,258,49
7669334,2410248,257,48
7669335,2410248,258,49
7675176,2411872,56958,48
7675177,2411872,70579,49
7675182,2411872,2872,49
14200925,2411874,56958,48
14200926,2411874,70579,49
14200930,2411874,2872,49
7680011,2413332,949,48
7685542,2414925,236393,48
7685543,2414925,2871,49
7686276,2415238,257,48
7686277,2415238,258,49
7686278,2415238,6980,49
7686284,2415239,257,48
7686285,2415239,258,49
7686286,2415239,6980,49
7686985,2415451,257,48
7686986,2415451,258,49
7687023,2415461,257,48
7687024,2415461,258,49
7687435,2415548,257,48
7687436,2415548,258,49
7688055,2415718,257,48
7688056,2415718,258,49
7688548,2415851,257,48
7688549,2415851,258,49
7717080,2424454,257,48
7717081,2424454,258,49
7717082,2424454,6980,49
