vertex_id:int,label_id:int,attr:string,rand:int
1117823,1,Plateosauravus,8
1118547,1,Protognathosaurus,4
1118588,1,Diplotomodon,0
1118984,1,Aniksosaurus,5
1119883,1,Borealosaurus,9
1121829,1,Petrolacosaurus,1
1121906,1,Deuterosaurus,9
1122002,1,Korean_salamander,3
1122003,1,Hynobius,4
1122333,1,Chiayusaurus,1
1122692,1,Tichosteus,5
1123059,1,Peptostreptococcaceae,7
1123760,1,Chebsaurus,1
1124073,1,Blue-sided_leaf_frog,5
1125411,1,Chubutisaurus,3
1125431,1,Chinshakiangosaurus,5
1126800,1,Clasmodosaurus,7
1126825,1,Coeluroides,7
1126914,1,Daanosaurus,3
1126962,1,Craspedodon,3
1127592,1,Hong_Kong_warty_newt,0
1127610,1,Lithobius,7
1127611,1,Lithobiidae,4
1128131,1,Odorrana,7
1128274,1,Mylagaulidae,6
1132105,1,Thecospondylus,9
1132122,1,Taveirosaurus,3
1134617,1,Java_moss,7
1134618,1,Bryidae,2
1134619,1,Hypnales,7
1134620,1,Hypnaceae,0
1135241,1,Bamboo_coral,6
1135242,1,Isis_(genus),4
1136193,1,Dandakosaurus,1
1136960,1,Bothriolepis,8
1137315,1,Epitheria,2
1138690,1,Lusitanosaurus,5
1138796,1,Palaeoscincus,9
1138934,1,Prenoceratops,2
1138948,1,Platyceratops,0
1138957,1,Kulceratops,3
1138968,1,Lamaceratops,4
1139520,1,Desulfotomaculum,7
1139769,1,Graciliceratops,7
1140913,1,Dracopelta,6
1141477,1,Jinzhousaurus,5
1141485,1,Protohadros,5
1141533,1,Probactrosaurus,4
1142867,1,Yingshanosaurus,6
1143843,1,Trilophosaur,1
1145076,1,Eucercosaurus,0
1145146,1,Laosaurus,5
1145152,1,Loncosaurus,1
1145177,1,Siluosaurus,8
1146225,1,Huaxiagnathus,3
1146407,1,Incisivosaurus,9
1148499,1,Buxbaumia,1
1148683,1,Greater_false_vampire_bat,2
1149704,1,Heishansaurus,6
1149732,1,Histriasaurus,2
1149793,1,Iuticosaurus,6
1150170,1,Notoceratops,6
1150241,1,Inosaurus,5
1151218,1,Plagiochila_deltoidea,0
1151219,1,Plagiochilaceae,5
1151220,1,Plagiochila,4
1151629,1,Doratodon,3
1151649,1,Dryptosauroides,1
1151653,1,Dysganus,9
1151706,1,Dyslocosaurus,8
1151780,1,Lapparentosaurus,7
1154953,1,Equijubus,8
1154954,1,Embasaurus,7
1155135,1,Eshanosaurus,3
1155829,1,Teleosauridae,2
1156098,1,Amoeba_proteus,5
1156099,1,Amoeba_(genus),4
1157561,1,Sminthuridae,3
1157562,1,Sminthurus,5
1158262,1,Genyodectes,7
1159113,1,Amanita_citrina,5
1159661,1,Nipponosaurus,6
1159847,1,Dvinia,5
1161942,1,Cymbospondylus,8
1161947,1,Ericiolacerta,3
1164941,1,Australonuphis,1
1164942,1,Onuphidae,7
1165852,1,Galtonia_(archosaur),1
1165863,1,Galveosaurus,4
1168553,1,Marbled_salamander,0
1168855,1,Teyuwasu,2
1171811,1,Paralvinella_sulfincola,5
1175515,1,Yellow-peppered_salamander,1
1176262,1,Tokudaia,6
1177431,1,Krzyzanowskisaurus,9
1178304,1,Lechriodus,7
1179855,1,Haasiophis,5
1179859,1,Pachyrhachis,1
1180424,1,Gongxianosaurus,3
1180456,1,Lesser_prairie_chicken,2
1181809,1,Tangvayosaurus,9
1181820,1,Tanycolagreus,9
1182959,1,Karongasaurus,9
1182990,1,Kotasaurus,6
1183003,1,Klamelisaurus,0
1183148,1,Kunmingosaurus,6
1183954,1,Mendozasaurus,4
1183963,1,Microhadrosaurus,3
1183965,1,Mongolosaurus,0
1184311,1,Shanyangosaurus,5
1184855,1,Noasaurus,4
1186256,1,Tetraselmis,4
1186268,1,Phaeodactylum_tricornutum,5
1186269,1,Naviculales,8
1186662,1,Peishansaurus,5
1187584,1,Ohmdenosaurus,1
1188162,1,Lourinhasaurus,9
1188163,1,Lourinhanosaurus,9
1188307,1,Lukousaurus,6
1189311,1,Rayososaurus,7
1190197,1,Monascus_purpureus,9
1190198,1,Eurotiomycetidae,0
1192583,1,Stem_rust,7
1192584,1,Puccinia,6
1192586,1,Wheat_leaf_rust,6
1192706,1,Didemnidae,8
1192707,1,Aplousobranchia,1
1192722,1,Polyclinidae,8
1192727,1,Clavelinidae,9
1192742,1,Spirorbis_spirorbis,2
1192743,1,Serpulidae,9
1192744,1,Spirorbis,5
1193467,1,Hanwulosaurus,6
1194519,1,Agnesiidae,7
1194994,1,Prodeinodon,1
1195243,1,Santanaraptor,6
1195489,1,Malabar_gliding_frog,8
1195864,1,Pteropelyx,0
1195960,1,Trigonosaurus,7
1195969,1,Pukyongosaurus,8
1196285,1,Spirorbis_corallinae,6
1196384,1,Cliff_chirping_frog,9
1198810,1,Lirainosaurus,7
1203124,1,Spinostropheus,2
1204608,1,Polytrichum_commune,5
1204609,1,Polytrichaceae,9
1204610,1,Polytrichum,8
1204783,1,Ctenospondylus,2
1208150,1,Jiangshanosaurus,6
1208190,1,Laornis,1
1208496,1,Priconodon,6
1212088,1,Fucus_spiralis,4
1213315,1,Proterosuchia,0
1213439,1,Orthogoniosaurus,9
1215372,1,Golden-hooded_tanager,6
1217661,1,Rocasaurus,8
1218126,1,Dromasauria,2
1221162,1,Pelvetia,4
1221873,1,Macrodontophion,2
1221884,1,Losillasaurus,3
1222076,1,Tertiarius,0
1222077,1,Triceratiales,5
1222078,1,Brachysiraceae,0
1223896,1,Orthomerus,7
1223922,1,Rhopalodon,2
1223941,1,Magnirostris,8
1223942,1,Protecovasaurus,0
1223973,1,Pellegrinisaurus,2
1223976,1,Phuwiangosaurus,3
1224010,1,Nedcolbertia,5
1224023,1,Macrurosaurus,4
1224104,1,Otogosaurus,3
1224295,1,Tritheledontidae,0
1224569,1,Sarcocystis,7
1225143,1,Rinconsaurus,8
1225236,1,Ligabuesaurus,7
1225304,1,Penelopognathus,4
1228113,1,Mesonychidae,2
1229903,1,Priodontognathus,1
1231231,1,Proterogyrinus,2
1231719,1,Pterospondylus,1
1231727,1,Sonidosaurus,7
1233656,1,Naashoibitosaurus,6
1235821,1,Ponerosteus,6
1236075,1,Nanyangosaurus,0
1239213,1,Caseopsis,7
1239314,1,Caseoides,0
1241854,1,Eogyrinus,9
1244744,1,Jiutaisaurus,8
1248275,1,Eosuchia,8
1251939,1,Groenlandaspis,8
1251952,1,Coccosteus,9
1251953,1,Coccosteidae,8
1252399,1,Younginiformes,3
1252906,1,Megophrys,4
1254923,1,Golden_mantella,7
1259811,1,Gonionotophis,5
1259970,1,Gorgoniidae,4
1260098,1,Lithobius_forficatus,4
1260928,1,Paracyclotosaurus,2
1261646,1,Cathartesaura,0
1263659,1,Sinokannemeyeria,0
1266269,1,Neustosaurus,8
1266529,1,Drahomira,1
1266531,1,Tryblidiidae,7
1268160,1,Craugastor_lineatus,9
1269101,1,Eucritta,9
1269313,1,Ophiderpeton,3
1269347,1,Keraterpeton,4
1269374,1,Pantylus,7
1270951,1,Stupendemys,2
1274990,1,Mixosauria,1
1276547,1,Araeoscelis,2
1277588,1,Peary_caribou,1
1278534,1,Osteodontornis,2
1278535,1,Pelagornithidae,9
1279043,1,Barren-ground_caribou,6
1279449,1,Casea,4
1279515,1,Crusafontia,6
1279517,1,Dryolestidae,9
1279518,1,Cladosictis,6
1279524,1,Borhyaena,9
1282019,1,Eleutherodactylus_cystignathoides,4
1283437,1,Lesser_siren,1
1284012,1,Desmostylidae,7
1285459,1,Pantodonta,3
1285943,1,Diploceraspis,2
1286144,1,Petalichthyida,8
1287564,1,Proterotheriidae,6
1288261,1,Mauritius_sheldgoose,1
1293633,1,Dichobunidae,1
1294538,1,Common_Indian_tree_frog,4
1294861,1,Asterionella,6
1294862,1,Pennales,0
1298335,1,Scytosiphon_lomentaria,7
1298336,1,Dictyosiphonales,3
1298422,1,Leathesia_difformis,6
1298423,1,Ectocarpales,5
1301367,1,Sporochnaceae,3
1301368,1,Desmarestiales,9
1301370,1,Chordariaceae,6
1303118,1,Protungulatum,8
1311064,1,Isoetes_histrix,6
1314613,1,Borhyaenidae,4
1317378,1,Chinlea,1
1317393,1,Garjainia,8
1325425,1,Monhysterida,6
1325539,1,Southern_red-backed_salamander,0
1325593,1,Western_slimy_salamander,9
1330908,1,Arcella,4
1332026,1,Russula_cyanoxantha,6
1332137,1,Cloacibacterium,6
1332138,1,Flavobacteriaceae,0
1340783,1,Gemuendina,6
1340933,1,Glomus_(fungus),5
1340935,1,Glomeraceae,2
1344878,1,Phytophthora_sojae,3
1345065,1,Claviceps_purpurea,4
1345066,1,Hypocreomycetidae,0
1350096,1,Oncholaimida,2
1357631,1,Pseudopetalichthyida,1
1357659,1,Stensioella,9
1361662,1,Phyllolepida,0
1364251,1,Heterodontosauriformes,2
1368361,1,Northern_treeshrew,9
1368362,1,Tupaia_(genus),5
1370301,1,Organ_pipe_coral,0
1370302,1,Stolonifera,3
1372495,1,Mussidae,7
1374905,1,Prasinophyceae,0
1374906,1,Chlorodendrales,4
1374907,1,Chlorodendraceae,9
1384424,1,Andrias,6
1385168,1,Oodinium,2
1402134,1,Pleurozium_schreberi,1
1402135,1,Hylocomiaceae,4
1402218,1,Dicranum,1
1402219,1,Dicranaceae,3
1402719,1,Navicula,6
1402720,1,Naviculaceae,3
1420360,1,Isostichopus_badionotus,7
1441642,1,Brooklynella_hostilis,2
1443805,1,Trichoderma_viride,5
1445646,1,Cercopagis_pengoi,8
1446235,1,Dugesiidae,8
1446236,1,Geoplanoidea,7
1446302,1,Planarioidea,7
1450023,1,Kazacharthra,3
1451066,1,Zapalasaurus,5
1457382,1,Noldo,2
1458585,1,Pholiota_nameko,8
1466067,1,Acanthothoraci,3
1467242,1,Yamaceratops,4
1470939,1,Red-bellied_newt,0
1471101,1,Black-chested_buzzard-eagle,1
1473246,1,Rhytidiadelphus_triquetrus,8
1475938,1,Entoloma,5
1479339,1,Thielaviopsis,6
1491887,1,Terebellidae,4
1501218,1,Lamellibrachia,5
1506560,1,Sclerodermatineae,9
1509238,1,Apodachlya,0
1509721,1,Trithelodon,0
1510242,1,Coquí,0
1511557,1,Cystoseira,7
1517823,1,Alitta_virens,7
1517824,1,Alitta,6
1518528,1,Snow_flea,3
1518529,1,Hypogastruridae,9
1522249,1,Wattled_curassow,9
1522446,1,Geosiphon,8
1522447,1,Archaeosporales,1
1523323,1,Neomacounia,5
1523324,1,Neckeraceae,3
1524985,1,Horolodectes_sunae,0
1526042,1,Turbinaria_ornata,7
1526043,1,Turbinaria,7
1527950,1,Neopilina,4
1534897,1,Zhylgaia,5
1537462,1,Rhodotorula,5
1537463,1,Sporidiales,8
1540425,1,Tubulariidae,9
1544373,1,Porites,6
1546159,1,Deuterosminthurus_bisetosus,1
1546160,1,Bourletiellidae,5
1546336,1,Podura,0
1546337,1,Poduromorpha,7
1546359,1,Podura_aquatica,6
1548104,1,Colombian_weasel,6
1549382,1,Penicillium_claviforme,6
1553171,1,Ailuravus,2
1554157,1,Weigeltisaurus,5
1557256,1,Amanita_farinosa,3
1559500,1,Opisthorchis_felineus,1
1559501,1,Opisthorchiata,8
1573237,1,Predatory_tunicate,3
1575277,1,Dwarf_siren,3
1575486,1,Ord's_kangaroo_rat,7
1576457,1,Tabellaria,7
1579608,1,Amanita_verna,6
1582426,1,Morro_Bay_kangaroo_rat,5
1583742,1,Elizabethkingia_meningoseptica,4
1583759,1,Ascoseira,2
1583783,1,Cutleriales,0
1583825,1,Dashanpusaurus,9
1583850,1,Dictyotales,7
1585211,1,Onychopoda,7
1585681,1,Phytophthora_palmivora,5
1587737,1,Ephedra_sinica,4
1592124,1,Sporohalobacter,6
1592128,1,Anaerobacter,5
1598917,1,Microcosmus,4
1599272,1,Parastichopus_parvimensis,9
1603919,1,Brindabellaspis,5
1606071,1,Diversisporales,2
1606199,1,Coryneliales,7
1606915,1,Laboulbeniales,1
1607036,1,Chaetothyriales,7
1612745,1,Karenia_brevis,1
1612746,1,Karenia_(dinoflagellate),0
1614179,1,Rafetus,2
1621100,1,Monosolenium,5
1622166,1,Jagorina,8
1623852,1,Southern_dwarf_siren,6
1629602,1,Pelagophyceae,3
1630207,1,Myriogramme,3
1632970,1,Cliona_celata,9
1632972,1,Hadromerida,2
1632973,1,Cliona,6
1636100,1,Habenaria,6
1639520,1,Scaly-tailed_possum,7
1644629,1,Physcomitrella_patens,3
1644630,1,Physcomitrella,1
1645686,1,Selaginella_lepidophylla,4
1654776,1,Leucochloridium_paradoxum,1
1655440,1,Capnocytophaga_canimorsus,1
1661183,1,Northern_dwarf_siren,5
1661814,1,Postelsia,7
1663596,1,Nephtyidae,5
1667446,1,Orthotrichaceae,5
1673497,1,Mamiellales,7
1685132,1,Spirobranchus_giganteus,2
1685133,1,Spirobranchus,3
1693398,1,Amblystegium_serpens,7
1698143,1,Padina_pavonica,0
1698144,1,Dictyotaceae,9
1699607,1,Trituberculata,8
1706005,1,Amanita_ocreata,4
1706662,1,Nephtys,8
1706739,1,Cortinarius_ponderosus,9
1707652,1,Lessonia_(alga),0
1707653,1,Lessonia_nigrescens,5
1707676,1,Isotoma_(springtail),1
1707677,1,Isotomidae,3
1708313,1,Clitocybe_dealbata,0
1710693,1,Utahdactylus,1
1712836,1,Grimmiales,9
1714645,1,Leratiomyces,2
1715059,1,Desulforudis,0
1724173,1,Precious_coral,7
1724174,1,Scleraxonia,3
1724623,1,Geodia_gibberosa,9
1724624,1,Astrophorida,7
1724625,1,Geodiidae,6
1724626,1,Geodia,4
1725049,1,Aaptos_aaptos,9
1725050,1,Suberitidae,3
1725051,1,Aaptos,3
1725053,1,Chondrilla_nucula,8
1725056,1,Chondrilla_(sponge),0
1725061,1,Suberites_domuncula,3
1725062,1,Suberites,7
1725066,1,Tethya_actinia,1
1725067,1,Tethyidae,5
1725068,1,Tethya,1
1725082,1,Ecionemia,2
1725083,1,Ancorinidae,2
1725140,1,Placospongia,1
1725142,1,Ancorina,3
1725173,1,Suchosaurus,2
1725193,1,Spirophorida,7
1726085,1,Cape_warthog,4
1726119,1,Bubal_hartebeest,5
1726970,1,Didemnum,9
1727380,1,Botryllus_schlosseri,6
1727382,1,Botryllus,4
1727395,1,Styela,9
1727396,1,Styelidae,0
1727397,1,Styela_montereyensis,4
1727420,1,Styela_clava,1
1727431,1,Botrylloides,7
1728643,1,Albertaceratops,9
1728877,1,Molgula,0
1728878,1,Molgulidae,5
1729015,1,Tylenchoidea,5
1729149,1,Angelosaurus,6
1729958,1,Sturdee's_pipistrelle,1
1730033,1,Flores_cave_rat,0
1730086,1,Verhoeven's_giant_tree_rat,4
1730120,1,Flores_long-nosed_rat,1
1730463,1,Common_treeshrew,5
1731419,1,Pectinariidae,2
1731885,1,Hydroides,4
1731998,1,Sabellidae,3
1732046,1,Polymastia_(sponge),5
1732047,1,Polymastiidae,7
1732160,1,Loose_smut,5
1732162,1,Ustilaginaceae,2
1732262,1,Filifera,7
1732263,1,Hydractiniidae,5
1732264,1,Hydractinia,7
1732427,1,Spongilla,4
1732428,1,Haplosclerida,5
1732429,1,Spongillidae,3
1732518,1,Pylaiella,8
1733756,1,False_loose_smut,6
1734463,1,Puccinia_hordei,4
1735052,1,Dendroceratida,7
1735053,1,Ceractinomorpha,1
1741641,1,Schistostega,8
1742414,1,Triops_longicaudatus,1
1751065,1,Choia,9
1755022,1,Ethmostigmus_rubripes,5
1755507,1,Fragilariophyceae,0
1755516,1,Coscinodiscophyceae,7
1758147,1,Ctenorhachis,1
1763202,1,Sphagnum_affine,5
1764972,1,Albugo_candida,3
1764993,1,Hyaloperonospora_brassicae,2
1764995,1,Hyaloperonospora,1
1765009,1,Hyaloperonospora_parasitica,0
1766257,1,Tellico_salamander,8
1766898,1,Trilophosaurus,8
1768091,1,Amanita_parvipantherina,6
1769199,1,Palaeosaniwa,4
1769666,1,Pigbutt_worm,2
1769667,1,Chaetopteridae,3
1769668,1,Chaetopterus,2
1770726,1,Alabama_waterdog,7
1771294,1,Amanita_liquii,2
1774663,1,Amphiuma_pholeter,2
1775174,1,Bauria,8
1776740,1,Neuse_River_waterdog,2
1777587,1,Colpomenia_peregrina,6
1777588,1,Scytosiphonales,2
1777589,1,Colpomenia,1
1778423,1,Lophostropheus,6
1778640,1,Urbacodon,0
1778741,1,Taphrina,8
1778742,1,Taphrinomycetes,9
1778743,1,Taphrinaceae,2
1782583,1,Nolanea,5
1783205,1,Ecklonia_radiata,5
1783206,1,Ecklonia,4
1784595,1,Spionidae,8
1784596,1,Spionida,9
1785630,1,Coelacanthus,8
1788556,1,Bruchia_bolanderi,3
1788557,1,Bruchiaceae,5
1789151,1,Clostridium_thermocellum,7
1789364,1,Helodium_blandowii,6
1790727,1,Pantydraco,9
1795978,1,Galeolaria,1
1797545,1,Galeolaria_hystrix,5
1797677,1,Pectinaria_(worm),5
1797728,1,Pectinaria_australis,6
1798059,1,Desmoscolecida,6
1801440,1,Corallina,2
1801575,1,Eisenia_arborea,7
1802962,1,Tasmaniosaurus,7
1803253,1,Weejasperaspididae,6
1803849,1,Kalisuchus,7
1805035,1,Ug99,5
1815005,1,Pseudoungulata,3
1817758,1,Buff-tailed_sicklebill,9
1818629,1,Myroidaceae,2
1820167,1,Meesia_triquetra,0
1821769,1,Conocybe_apala,0
1824685,1,Pinnularia,8
1825176,1,Tribonyx,5
1827362,1,Lingula_(brachiopod),1
1827580,1,Pleuromeia,0
1828824,1,Laver_(seaweed),4
1837530,1,Cormocephalus,7
1838213,1,Cormocephalus_rubriceps,7
1841342,1,Paradoxophyla,4
1846580,1,Steppesaurus,1
1846746,1,Aphanomyces_euteiches,3
1846757,1,Atheliales,0
1846759,1,Thielaviopsis_basicola,7
1846764,1,Gibberella_intricans,1
1846766,1,Gibberella_pulicaris,7
1846767,1,Gibberella_avenacea,8
1846768,1,Gibberella_acuminata,6
1846774,1,Haematonectria_haematococca,1
1847268,1,Phytophthora_citricola,0
1847275,1,Bionectria_ochroleuca,8
1847278,1,Gymnosporangium_clavipes,3
1847279,1,Gymnosporangium_yamadae,0
1847281,1,Phytophthora_cambivora,0
1847289,1,Gymnosporangium_globosum,2
1847290,1,Nectria_cinnabarina,9
1847293,1,Phytophthora_citrophthora,6
1847294,1,Phytophthora_cactorum,5
1847295,1,Neonectria_galligena,4
1847299,1,Gymnosporangium_juniperi-virginianae,3
1847303,1,Gymnosporangium_libocedri,7
1847317,1,Uromyces_oblongus,0
1847318,1,Uromyces,5
1847319,1,Pythium_splendens,0
1847321,1,Phytophthora_nicotianae,7
1847330,1,Phytophthora_medicaginis,2
1847331,1,Phytophthora_syringae,8
1847333,1,Phytophthora_drechsleri,4
1847334,1,Phytophthora_cryptogea,2
1847335,1,Pythium_debaryanum,5
1847336,1,Phytophthora_megasperma,7
1847337,1,Pythium_irregulare,3
1847338,1,Pythium_ultimum,8
1847343,1,Uromyces_medicaginis,9
1847346,1,Ceratobasidium_stevensii,1
1847352,1,Nectria_ramulariae,1
1847353,1,Athelia_arachnoidea,9
1847363,1,Coprinopsis_psychromorbida,9
1847388,1,Cylindrocarpon_magnusianum,7
1847389,1,Cylindrocarpon,0
1849638,1,Californosaurus,6
1852453,1,Arthuriomyces_peckianus,6
1852454,1,Phragmidiaceae,2
1852455,1,Arthuriomyces,8
1852464,1,Ceratobasidium_cereale,8
1852483,1,Cylindrocarpon_ianthothele_var._ianthothele,1
1852506,1,Gymnopus_dryophilus,6
1852509,1,Phanerochaete_salmonicolor,5
1852521,1,Fusarium_crown_rot_of_wheat,7
1852544,1,Mycena_citricolor,9
1852547,1,Helicobasidium_purpureum,3
1852548,1,Helicobasidiales,7
1852549,1,Helicobasidium,4
1852577,1,Kuehneola_uredinis,5
1852578,1,Kuehneola,5
1852597,1,Lagenocystis_radicicola,7
1852601,1,Gymnoconia_nitens,4
1852602,1,Gymnoconia,9
1852606,1,Gibberella_zeae,1
1852611,1,Gibberella_stilboides,9
1852612,1,Ganoderma_philippii,9
1852615,1,Clonostachys_rosea_f._rosea,4
1852616,1,Hemileia_coffeicola,9
1852620,1,Helicobasidium_longisporum,0
1852639,1,Gibberella_xylarioides,5
1852649,1,Peronospora_trifoliorum,1
1852650,1,Peronospora,1
1852657,1,Phragmidium_violaceum,7
1852658,1,Phragmidium,8
1852661,1,Peronospora_sparsa,2
1852662,1,Phytophthora_erythroseptica,8
1852673,1,Nectria_radicicola,6
1852677,1,Pythium_aristosporum,8
1852681,1,Puccinia_cacabata,0
1852682,1,Pucciniastraceae,5
1852683,1,Phytophthora_fragariae_var._rubi,8
1852697,1,Nectria_mammoidea_var._rubi,4
1852702,1,Penicillium_expansum,1
1852706,1,Puccinia_schedonnardii,5
1852708,1,Puccinia_striiformis_var._striiformis,1
1852714,1,Pythium_aphanidermatum,1
1852732,1,Pucciniastrum_americanum,0
1852733,1,Pucciniastrum,9
1852734,1,Pucciniastrum_arcticum,5
1852759,1,Pythium_volutum,6
1852767,1,Pythium_graminicola,6
1852773,1,Pythium_iwayamae,4
1852774,1,Pythium_myriotylum,2
1852777,1,Pythium_okanoganense,5
1852785,1,Pythium_arrhenomanes,5
1852793,1,Sclerophthora_macrospora,1
1852808,1,Taphrina_deformans,6
1852814,1,Typhula,0
1852822,1,Urocystis_brassicae,0
1852825,1,Urocystis,9
1852827,1,Typhula_incarnata,7
1852828,1,Tranzschelia_pruni-spinosae_var._discolor,3
1852829,1,Uropyxidaceae,0
1852832,1,Ustilago_tritici,6
1852841,1,Ustilago_avenae,2
1852842,1,Verticillium_albo-atrum,4
1852844,1,Urocystis_agropyri,5
1852845,1,Verticillium_dahliae,0
1852908,1,Typhula_idahoensis,2
1852914,1,Hose's_frog,7
1856639,1,Andean_guan,2
1859965,1,Acanthastrea_echinata,0
1859966,1,Lobophylliidae,7
1859967,1,Acanthastrea,0
1865278,1,Chondrocladia,6
1868424,1,Albugo_tragopogonis,8
1868427,1,Albugo_occidentalis,4
1868428,1,Albugo_ipomoeae-panduratae,4
1868929,1,Amanita_subjunquillea,0
1868932,1,Nectriella_pironii,1
1870350,1,Ceratobasidium_ramicola,1
1870351,1,Oncobasidium_theobromae,8
1870359,1,Claviceps_fusiformis,1
1870360,1,Ceratocystis_paradoxa,4
1870361,1,Claviceps_sorghi,9
1870383,1,Coleosporium_ipomoeae,1
1870384,1,Coleosporiaceae,7
1870385,1,Coleosporium,9
1870418,1,Coleosporium_pacificum,7
1870420,1,Chrysomyxa_piperiana,1
1870421,1,Chrysomyxa,4
1870422,1,Chrysomyxa_roanensis,4
1870423,1,Coleosporium_helianthi,2
1870436,1,Ceratocystis_moniliformis,8
1870446,1,Coleosporium_tussilaginis,4
1872185,1,Pulsating_xenid,3
1874458,1,Symbiodinium,8
1877304,1,Aecidium_campanulastri,0
1877305,1,Aecidium,5
1877307,1,Aecidium_cannabis,4
1877308,1,Aecidium_cantensis,0
1877309,1,Aecidium_foeniculi,4
1877311,1,Aecidium_caspicum,8
1877313,1,Uredo_nigropuncta,4
1877314,1,Uredo_kriegeriana,4
1877315,1,Uredo_behnickiana,0
1877316,1,Peridermium_californicum,3
1877317,1,Peridermium,8
1877320,1,Aphanomyces_cladogamus,0
1877321,1,Aphanomyces_cochlioides,7
1877323,1,Aphanomyces_raphani,4
1877324,1,Aphanomyces_euteiches_f.sp._pisi,9
1880938,1,Calonectria_pyrochroa,4
1880939,1,Calonectria,4
1880943,1,Cylindrocarpon_candidum,9
1880944,1,Calonectria_ilicicola,3
1880945,1,Cylindrocladium_clavatum,8
1880946,1,Cylindrocladium,8
1880950,1,Calonectria_colhounii,8
1880952,1,Albonectria,7
1880953,1,Cylindrocladium_lanceolatum,9
1880954,1,Cylindrocladiella_parva,1
1880955,1,Cylindrocladiella,6
1880956,1,Cylindrocladiella_camelliae,9
1880964,1,Cylindrocladium_peruvianum,8
1880965,1,Cylindrocladium_pteridis,0
1880966,1,Calonectria_kyotensis,9
1880967,1,Calonectria_indusiata,2
1881053,1,Rhacheosaurus,9
1881332,1,Capnocytophaga,3
1882737,1,Fusarium_arthrosporioides,9
1882738,1,Fusarium_merismoides,9
1882747,1,Fusarium_oxysporum_f.sp._lentis,9
1882748,1,Fusarium_oxysporum_f.sp._lini,7
1882752,1,Fusarium_oxysporum_f.sp._citri,9
1882754,1,Fusarium_oxysporum_f.sp._cyclaminis,6
1882755,1,Fusarium_oxysporum_f.sp._ciceris,3
1882757,1,Fusarium_oxysporum_f.sp._coffea,0
1882759,1,Fusarium_oxysporum_f.sp._dianthi,6
1882760,1,Fusarium_oxysporum_f.sp._betae,6
1882761,1,Fusarium_oxysporum_f.sp._vasinfectum,8
1882765,1,Fusarium_oxysporum_f.sp._spinacia,3
1882766,1,Fusarium_oxysporum_f.sp._pisi,3
1882767,1,Fusarium_oxysporum_f.sp._radicis-lycopersici,5
1882786,1,Fusarium_proliferatum,7
1882789,1,Fusarium_incarnatum,2
1882790,1,Fusarium_oxysporum_f.sp._asparagi,0
1882791,1,Fusarium_oxysporum_f.sp._albedinis,7
1882803,1,Fusarium_oxysporum_f.sp._cannabis,3
1882805,1,Fusarium_oxysporum_f.sp._carthami,8
1882814,1,Fusarium_sulphureum,7
1882815,1,Fusarium_subglutinans,2
1882816,1,Fusarium_oxysporum_f.sp._batatas,1
1882817,1,Gibberella_baccata,3
1882818,1,Fusarium_oxysporum_f.sp._cattleyae,3
1882825,1,Fusarium_redolens,9
1882832,1,Fusarium_sacchari,5
1882840,1,Gibberella_tricincta,3
1882853,1,Fusarium_sporotrichioides,2
1882854,1,Fusarium_solani_f.sp._pisi,4
1882855,1,Gibberella_cyanogena,8
1883255,1,Neocosmospora_vasinfecta,5
1883269,1,Nectria_coccinea,9
1883274,1,Nectria_mauritiicola,2
1883275,1,Tubercularia_ulmea,6
1883277,1,Nectria_ditissima,7
1883279,1,Tubercularia_lateritia,5
1883280,1,Nectria_pseudotrichia,6
1883298,1,Peronospora_conglomerata,3
1883301,1,Peronospora_viciae,1
1883303,1,Peronospora_manshurica,7
1883333,1,Peronospora_dianthicola,9
1883334,1,Peronospora_potentillae,5
1883338,1,Bremia_lactucae,2
1883339,1,Bremia,8
1883361,1,Peronospora_farinosa,9
1883378,1,Plasmopara_viticola,2
1883379,1,Plasmopara,8
1883383,1,Plasmopara_halstedii,2
1883386,1,Plasmopara_helianthi_f._helianthi,0
1883387,1,Plasmopara_penniseti,5
1883388,1,Plasmopara_lactucae-radicis,4
1883389,1,Pseudoperonospora_cannabina,1
1883390,1,Pseudoperonospora,0
1883427,1,Plasmopara_nivea,0
1883428,1,Pseudoperonospora_humuli,2
1883431,1,Plasmopara_obducens,5
1883764,1,Caryophylliina,3
1883871,1,Physopella_ampelopsidis,6
1883918,1,Gymnosporangium_nelsonii,2
1883922,1,Gymnosporangium_kernianum,3
1883925,1,Puccinia_aristidae,9
1883929,1,Puccinia_campanulae,7
1883936,1,Pileolaria_terebinthi,5
1883937,1,Pileolariaceae,1
1883943,1,Puccinia_carthami,4
1883945,1,Puccinia_asparagi,2
1883946,1,Puccinia_arachidis,8
1883947,1,Puccinia_angustata,2
1883951,1,Puccinia_melanocephala,8
1883952,1,Puccinia_helianthi,2
1883953,1,Puccinia_kuehnii,9
1883954,1,Puccinia_dioicae,9
1883955,1,Puccinia_menthae,9
1883956,1,Puccinia_pelargonii-zonalis,1
1883957,1,Puccinia_coronata,9
1883958,1,Puccinia_subnitens,8
1883959,1,Puccinia_purpurea,5
1883961,1,Puccinia_verruca,7
1883963,1,Uromyces_apiosporus,3
1883964,1,Uromyces_ciceris-arietini,5
1883967,1,Puccinia_xanthii,4
1883971,1,Uromyces_viciae-fabae_var._viciae-fabae,9
1883989,1,Naohidemyces_vaccinii,8
1883992,1,Pythium_acanthicum,4
1883994,1,Pythium_deliense,9
